CoCode,Company Names,[Year & Month](All),[Month](All),[Year](All),[High](All),[Low](All),[Close](All),[High PE](All),[Low PE](All),[Close PE](All),[Market Cap](All),[Volume](All),[No of Trades](All),[Net Turnover-Rs Thousands](All)
31,Ashok Leyland,200703,3,2007,20.95,17.5,19.2,13.17,9.74,11.94,5083.78,91514035,276278,3561395.019
31,Ashok Leyland,200704,4,2007,20.25,17,19.48,12.94,9.92,12.11,5156.59,67585384,196617,2530224.513
31,Ashok Leyland,200705,5,2007,20.25,17.73,18.6,12.94,10.45,11.57,4924.91,67255050,150739,2546246.517
31,Ashok Leyland,200706,6,2007,19.5,17.63,18.93,12.38,10.73,11.77,5010.96,71512034,156007,2675363.009
31,Ashok Leyland,200707,7,2007,20.45,18.38,18.6,13.35,11.42,11.61,4943.51,55459849,128458,2132910.007
31,Ashok Leyland,200708,8,2007,19.33,16.55,19,12.3,9.78,11.87,5055.14,42830620,117593,1552018.109
31,Ashok Leyland,200709,9,2007,23.2,18.25,22.78,14.77,11.31,14.23,6059.52,121254450,330692,5025499.368
31,Ashok Leyland,200710,10,2007,23.48,17,20.08,15.24,9.74,12.54,5341.15,117275595,374309,4742066.526
31,Ashok Leyland,200711,11,2007,24.9,18.2,22.35,17.53,10.89,13.97,5946.44,215636335,603716,9389917.348
31,Ashok Leyland,200712,12,2007,27.5,22.75,26.03,17.95,13.76,16.26,6924.21,301579357,849144,15313781.33
31,Ashok Leyland,200801,1,2008,28.75,13.08,16.98,19.11,6.66,10.61,4516.37,306856761,890826,14063659.58
31,Ashok Leyland,200802,2,2008,20,16.85,18.73,13.05,10.42,11.7,4981.97,112689944,394556,4113951.621
31,Ashok Leyland,200803,3,2008,19.2,15.3,17.7,11.87,8.77,10.45,4709.26,82660404,249802,2877508.563
31,Ashok Leyland,200804,4,2008,22.1,16.95,20.58,14.2,9.66,12.14,5474.18,75771274,254159,2957206.079
31,Ashok Leyland,200805,5,2008,22.05,17.8,17.9,13.39,10.45,10.57,4762.47,85376090,288681,3450744.238
31,Ashok Leyland,200806,6,2008,18.35,14.2,14.28,11.29,8.34,8.43,3798.01,41610671,185766,1336097.535
31,Ashok Leyland,200807,7,2008,15.8,13.03,13.93,9.71,6.99,8.22,3704.89,42870449,176484,1236346.664
31,Ashok Leyland,200808,8,2008,17.1,13.83,16.78,10.7,8.02,9.9,4463.16,54880765,180559,1760580.374
31,Ashok Leyland,200809,9,2008,17.4,12.5,13.28,10.56,6.95,7.84,3531.95,48465868,188060,1460345.515
31,Ashok Leyland,200810,10,2008,13.83,8.1,9.43,8.36,4.4,5.56,2507.62,43766272,171479,955956.4504
31,Ashok Leyland,200811,11,2008,10.95,6.53,6.93,7.37,3.63,4.09,1842.47,39471825,151725,635739.4376
31,Ashok Leyland,200812,12,2008,8.5,6.15,7.5,5.12,3.43,4.43,1995.45,131542582,339320,1936157.129
31,Ashok Leyland,200901,1,2009,8.6,6.73,7.05,5.36,3.88,4.16,1875.72,72638155,221571,1117153.121
31,Ashok Leyland,200902,2,2009,8.48,6.78,8.38,5.06,3.76,4.94,2228.25,48061530,129438,733493.7018
31,Ashok Leyland,200903,3,2009,9.7,7.53,9.08,14.9,10.53,13.5,2414.49,82979480,215139,1426530.742
31,Ashok Leyland,200904,4,2009,11.75,8.9,10.68,17.94,12.74,15.89,2840.19,63485211,194753,1325979.142
31,Ashok Leyland,200905,5,2009,16.43,10.18,16.23,24.74,14.78,24.14,4316.82,88096309,271167,2315451.545
31,Ashok Leyland,200906,6,2009,19.15,14.13,14.95,30.07,19.76,22.25,3977.6,111084437,397854,3662404.432
31,Ashok Leyland,200907,7,2009,18.75,14.25,18.25,28.67,17.88,27.16,4855.6,128162866,426885,4249372.398
31,Ashok Leyland,200908,8,2009,20.45,16.03,19.58,31,23.41,29.13,5208.12,116217678,346129,4215152.493
31,Ashok Leyland,200909,9,2009,22.05,19.03,21.18,33.85,27.87,31.51,5633.82,67212951,204300,2751562.909
31,Ashok Leyland,200910,10,2009,23.85,19.55,22.85,37.04,27.21,34,6079.47,66187058,215879,2871127.857
31,Ashok Leyland,200911,11,2009,27.48,22.8,26.1,41.61,33.52,38.84,6944.17,125228271,358557,6498911.593
31,Ashok Leyland,200912,12,2009,28,23.7,24.8,43.49,35.05,36.91,6598.29,84213021,249885,4310444.848
31,Ashok Leyland,201001,1,2010,28.43,23.43,25.13,42.79,33.09,37.39,6684.76,86411908,319480,4574779.591
31,Ashok Leyland,201002,2,2010,27.2,22.88,24.83,41.94,33.53,36.94,6604.94,46795774,198947,2352901.119
31,Ashok Leyland,201003,3,2010,28.98,23,27.9,21.29,13.68,19.35,7423.07,84954691,328001,4546211.634
31,Ashok Leyland,201004,4,2010,30.23,26.78,30.03,21.1,18.35,20.82,7988.45,79266597,272738,4532711.151
31,Ashok Leyland,201005,5,2010,35.3,28.1,30.18,25.22,19.22,20.93,8028.36,217756201,637724,13834027.58
31,Ashok Leyland,201006,6,2010,32.58,29.73,31.83,22.96,20.53,22.07,8467.36,99663463,322436,6267326.589
31,Ashok Leyland,201007,7,2010,37,31.15,35.48,25.92,21.52,24.6,9438.48,104698329,421488,7345019.285
31,Ashok Leyland,201008,8,2010,38.5,30,36.8,29.16,17.9,25.52,9791.01,84522327,375308,6018368.624
31,Ashok Leyland,201009,9,2010,39.35,35.9,36.05,28.21,24.8,25,9591.46,97237935,517130,7301435.119
31,Ashok Leyland,201010,10,2010,39.5,35.9,37.9,28.46,24.54,26.29,10083.67,87445757,462617,6647484.172
31,Ashok Leyland,201011,11,2010,40.95,32.38,35.83,29.26,18.05,24.85,9531.6,75053828,391060,5690401.45
31,Ashok Leyland,201012,12,2010,37.63,30.55,32,27.05,20.76,22.19,8513.92,98364673,452011,6563177.956
31,Ashok Leyland,201101,1,2011,34.38,26.15,29.48,25.02,16.85,20.44,7842.12,129425560,614817,7903668.166
31,Ashok Leyland,201102,2,2011,29.95,22.53,23.38,22.22,15.12,16.21,6219.15,102454702,522914,5316071.765
31,Ashok Leyland,201103,3,2011,28.95,23.25,28.43,12.55,8.75,12.01,7562.76,104130068,514355,5542451.518
31,Ashok Leyland,201104,4,2011,30.33,25.75,26.5,13.51,10.17,11.19,7050.59,89831433,379509,5006716.225
31,Ashok Leyland,201105,5,2011,26.55,22.88,25.58,11.56,9.12,10.8,6804.48,128271761,505843,6372105.443
31,Ashok Leyland,201106,6,2011,26.5,22.65,24.3,11.74,9.41,10.26,6465.26,85488178,389370,4225916.945
31,Ashok Leyland,201107,7,2011,26.75,23.88,25.55,11.73,9.94,10.79,6797.83,86406056,402916,4429096.031
31,Ashok Leyland,201108,8,2011,27,22.8,24.85,11.25,8.61,10.5,6611.84,123171870,374090,3179177.544
31,Ashok Leyland,201109,9,2011,27.9,24.25,26.1,12,9.94,11.02,6944.43,135239212,375097,3545902.968
31,Ashok Leyland,201110,10,2011,27.45,23.75,27.35,11.64,9.97,11.55,7277.01,83368384,215819,2095328.641
31,Ashok Leyland,201111,11,2011,28.85,24.1,24.65,12.4,9.91,10.41,6558.63,85580072,258802,2270825.832
31,Ashok Leyland,201112,12,2011,27.05,20,22.8,11.51,7.22,9.63,6066.4,103798597,338716,2447847.66
31,Ashok Leyland,201201,1,2012,28,22.05,27.25,12.06,9.09,11.51,7250.41,93834778,324922,2399707.299
31,Ashok Leyland,201202,2,2012,30.6,25.05,28.3,13.43,9.91,11.95,7529.78,184060068,489884,5123261.967
31,Ashok Leyland,201203,3,2012,30.5,26.9,30.35,14.5,12.54,14.36,8075.22,148713178,345948,4267581.26
31,Ashok Leyland,201204,4,2012,33,28.7,32.2,16.54,13.44,15.24,8567.45,117172923,314381,3588362.765
31,Ashok Leyland,201205,5,2012,33.5,23.55,25,17.44,10.76,11.83,6651.75,151076891,348364,4080389.075
31,Ashok Leyland,201206,6,2012,27.75,24.3,24.9,13.37,11.15,11.78,6625.14,108005996,264068,2757228.582
31,Ashok Leyland,201207,7,2012,26.15,21.05,22.3,12.52,9.89,10.55,5933.36,213363037,350598,5089274.763
31,Ashok Leyland,201208,8,2012,23.95,20.25,20.6,11.85,9.42,9.75,5481.04,105942848,252198,2343699.689
31,Ashok Leyland,201209,9,2012,24.9,18.75,24.1,11.98,8,11.4,6412.29,121731735,225141,2752343.956
31,Ashok Leyland,201210,10,2012,24.95,21.85,23.45,12.05,9.65,11.1,6239.34,62465597,184780,1492700.576
31,Ashok Leyland,201211,11,2012,28.65,23.3,28.4,13.68,10.89,13.44,7556.39,253152281,427406,6678278.137
31,Ashok Leyland,201212,12,2012,29,26.3,26.95,14.11,12.37,12.75,7170.59,127877211,255304,3502185.462
31,Ashok Leyland,201301,1,2013,27.9,22.15,24.45,13.49,9.29,11.57,6505.41,157491763,330787,4093681.88
31,Ashok Leyland,201302,2,2013,25.5,21.55,22.25,12.26,9.7,10.53,5920.06,97249560,244454,2318723.321
31,Ashok Leyland,201303,3,2013,24.2,21.6,21.85,40.4,34.84,35.65,5813.63,96607405,144534,2218714.993
31,Ashok Leyland,201304,4,2013,23.25,21.55,22.8,38.68,34.52,37.2,6066.4,51596495,122248,1151302.861
31,Ashok Leyland,201305,5,2013,24.6,22,23.75,40.55,35.65,38.75,6319.16,86123506,196354,2005350.462
31,Ashok Leyland,201306,6,2013,24.15,19.65,20.1,39.98,31.9,32.8,5348.01,69625194,180039,1529565.52
31,Ashok Leyland,201307,7,2013,20.8,12.8,13.55,34.18,19.73,22.11,3605.25,162669216,343128,2679222.308
31,Ashok Leyland,201308,8,2013,13.75,11.75,12,23.28,19.01,19.58,3192.84,144869629,286715,1838318.451
31,Ashok Leyland,201309,9,2013,15.45,11.85,15.15,25.88,18.33,24.72,4030.9605,236838670,335824,3288278.391
31,Ashok Leyland,201310,10,2013,17.45,14.65,17.2,29.31,23.19,28.06,4576.4,162271233,241953,2679789.991
31,Ashok Leyland,201311,11,2013,18.9,14.95,16.8,31.59,24.15,27.41,4469.98,192474223,277825,3153428.857
31,Ashok Leyland,201312,12,2013,17.55,15.4,17.25,29.74,24.41,28.15,4589.71,166176309,267136,2753067.731
31,Ashok Leyland,201401,1,2014,19.15,15.75,16.45,32,25.06,26.84,4376.85,236313093,428271,4152366.536
31,Ashok Leyland,201402,2,2014,16.6,14.85,15.65,27.33,23.44,25.54,4163.9955,119800199,164797,1892767.632
31,Ashok Leyland,201403,3,2014,24.35,15.35,23.65,0,0,0,6292.56,408523692,605936,8144980.13
31,Ashok Leyland,201404,4,2014,25.25,21.95,22.25,0,0,0,5920.06,204879666,347285,4825095.738
31,Ashok Leyland,201405,5,2014,35.85,21.7,32.35,0,0,0,8607.36,456330285,715649,13526614.31
31,Ashok Leyland,201406,6,2014,39,30.8,36.5,0,0,0,9711.56,584885866,1090482,20326971.07
31,Ashok Leyland,201407,7,2014,38.15,29.05,34.15,0,0,0,9718.67,387124487,717500,13106164.57
31,Ashok Leyland,201408,8,2014,38.3,33.3,36.45,0,0,0,10373.22,233452919,462070,8335094.53
31,Ashok Leyland,201409,9,2014,42.7,36.5,41.15,0,0,0,11710.78,377044152,704033,15077950.33
31,Ashok Leyland,201410,10,2014,46.8,41,46.45,0,0,0,13219.1,232069910,498474,10351156.55
31,Ashok Leyland,201411,11,2014,56.2,46.3,52.4,0,0,0,14912.39,385947235,789380,19903216.75
31,Ashok Leyland,201412,12,2014,55.75,43.15,51.4,0,0,0,14627.81,302184159,672568,15374434.63
31,Ashok Leyland,201501,1,2015,69.15,51.15,65.7,0,0,0,18697.41,468782139,1054272,28540702.1
31,Ashok Leyland,201502,2,2015,71.15,56,69.85,0,0,0,19878.45,322947036,821391,21171772.45
31,Ashok Leyland,201503,3,2015,76.1,66.9,73.3,86.47,73.27,82.14,20860.28,326375240,824856,23604749.96
31,Ashok Leyland,201504,4,2015,76.95,63.8,69.6,88.53,69.54,78,19807.3,239564036,651355,17196654.17
31,Ashok Leyland,201505,5,2015,75.5,64.4,71.45,88.78,70.8,80.07,20333.79,281773678,833754,19870984.55
31,Ashok Leyland,201506,6,2015,73,64,72.55,83,70.67,81.3,20646.83,217044772,735897,14918917.24
31,Ashok Leyland,201507,7,2015,86.4,70.35,84.45,99.41,75.25,94.64,24033.43,275047503,951969,21450793.58
31,Ashok Leyland,201508,8,2015,99.65,77.85,90.3,114.37,78.52,101.19,25698.27,389936119,1260549,35183919.36
31,Ashok Leyland,201509,9,2015,92.9,80.6,92.25,106.81,88.78,103.38,26253.21,344773335,1325041,30223461.15
31,Ashok Leyland,201510,10,2015,97.2,89.5,93.7,110.52,95.7,105,26665.86,238977411,859085,22472425.93
31,Ashok Leyland,201511,11,2015,99.65,82.75,94.6,117.63,86.27,106.01,26921.99,409577746,1017455,37974548.6
31,Ashok Leyland,201512,12,2015,95.5,84.7,87.9,109.43,93.43,98.5,25015.26,218618117,881922,19632912.03
31,Ashok Leyland,201601,1,2016,94.15,81.5,89.6,107.16,89.57,100.41,25499.05,183805196,668556,16294771.18
31,Ashok Leyland,201602,2,2016,93,77.7,87.65,107.1,83.63,98.22,24944.11,221709782,777062,19465986.75
31,Ashok Leyland,201603,3,2016,109.4,88.2,108.6,40.54,31.43,39.94,30906.22,270159464,1125743,26804696.61
31,Ashok Leyland,201604,4,2016,112.9,104.4,106.8,42.49,37.54,39.28,30393.96,178013332,795736,19292797.43
31,Ashok Leyland,201605,5,2016,109.35,94.55,108.95,40.37,33.81,40.07,31005.83,231860963,871561,23829075.17
31,Ashok Leyland,201606,6,2016,111.7,91.15,98.35,43.94,31.75,36.17,27989.2,230298459,948354,23504537.66
31,Ashok Leyland,201607,7,2016,100.7,89.55,95.25,37.52,31.7,35.03,27106.97,317645812,1146678,30041778.33
31,Ashok Leyland,201608,8,2016,97.1,85.2,87.55,37.86,31.23,32.2,24915.65,244706739,959454,21638099.65
31,Ashok Leyland,201609,9,2016,88.75,75.05,79.6,33.21,26.03,29.28,22653.18,229645036,869761,19006939.27
31,Ashok Leyland,201610,10,2016,91.7,78.55,91.35,33.86,28.58,33.6,25997.08,175789558,705683,14850992.74
31,Ashok Leyland,201611,11,2016,93.5,73.5,79.5,35.97,26.28,29.24,22624.72,278204731,1052982,23491479.4
31,Ashok Leyland,201612,12,2016,80.9,74.3,80.1,30.05,27.18,29.46,22795.47,178549543,784675,13925003.25
31,Ashok Leyland,201701,1,2017,93.15,79.15,90.75,34.67,28.45,33.38,25826.33,200943066,769155,17446722.38
31,Ashok Leyland,201702,2,2017,97,88.65,90.65,36.3,32.48,33.34,25797.87,191277744,709256,17833185.97
31,Ashok Leyland,201703,3,2017,93.4,80.75,84.55,18.7,15.18,16.53,24061.89,214610238,783062,18904251.82
31,Ashok Leyland,201704,4,2017,88.85,81.05,85.4,17.57,15.8,16.7,24303.79,174626026,568629,14760374.16
31,Ashok Leyland,201705,5,2017,95.9,81.5,94.5,19.03,15.77,18.48,26893.53,254420888,827673,22263042.99
31,Ashok Leyland,201706,6,2017,96.7,90,93.85,19.74,17.66,18.87,27465.53,172304539,739341,16084705.93
31,Ashok Leyland,201707,7,2017,110.5,93.55,109.5,22.42,17.54,22.01,32045.56,312145443,1012699,32356561.11
31,Ashok Leyland,201708,8,2017,114.35,98.6,107.1,23.45,19.04,21.53,31343.19,194623961,804901,20805625.08
31,Ashok Leyland,201709,9,2017,123.9,107.2,123.1,25.07,20.47,24.75,36025.64,237877804,863176,27540207.92
31,Ashok Leyland,201710,10,2017,133.9,121.25,131.2,27.48,24.13,26.38,38396.14,163406339,745556,20698053.89
31,Ashok Leyland,201711,11,2017,132.8,107.7,117.85,28.05,20.59,23.7,34495.92,315808659,1543872,37215586.09
31,Ashok Leyland,201712,12,2017,123.2,105.95,119.1,25.42,19.75,23.95,34861.81,215151623,850490,25116084.13
31,Ashok Leyland,201801,1,2018,132.6,117,126.1,27.09,22.32,25.36,36910.78,273480375,1246822,34123763.46
31,Ashok Leyland,201802,2,2018,142.2,116.3,141.5,28.74,22.05,28.45,41418.52,333055821,1318527,43968630.39
31,Ashok Leyland,201803,3,2018,151.65,138.2,145.45,28.99,25.52,27.6,42574.73,312432711,1330312,45294239.01
31,Ashok Leyland,201804,4,2018,166.35,143.2,164.45,32.33,26.57,31.25,48197.52,334117182,1379696,50986607.55
31,Ashok Leyland,201805,5,2018,167.5,132.15,148.05,32.2,23.55,28.17,43454.56,390008525,1823393,58188754.83
31,Ashok Leyland,201806,6,2018,152,123.25,125.8,29.15,23.29,23.94,36923.9,272554849,1582834,37959621.94
31,Ashok Leyland,201807,7,2018,137.1,105,112.8,26.7,19.85,21.47,33110.49,775799953,3406818,91727974.5
31,Ashok Leyland,201808,8,2018,134.65,112,129.05,26.07,20.08,24.56,37882.98,502863563,1967936,62816693.08
31,Ashok Leyland,201809,9,2018,135,113.3,119.1,25.99,19.98,22.67,34962.13,309196483,1276494,39131671.92
34,Asian Paints,199411,11,1994,12.5,11.15,11.63,47.84,41.59,43.38,1110.98,150,0,82.15
34,Asian Paints,199412,12,1994,11.54,10.65,11.15,43.07,39.73,41.59,1065.19,5250,0,2799.2375
34,Asian Paints,199501,1,1995,11.46,10.52,11.46,42.76,39.26,42.76,1095.05,3800,0,1984.3025
34,Asian Paints,199502,2,1995,11.88,10.42,11.35,44.71,34.71,42.37,1085.1,11850,0,6589.86
34,Asian Paints,199503,3,1995,12.08,10.83,12.08,26.95,24.16,26.95,1154.78,8150,0,4464.92
34,Asian Paints,199504,4,1995,13.54,11.98,12.44,30.92,26.26,27.75,1189.12,15200,0,9408.285
34,Asian Paints,199505,5,1995,13.75,12.1,13.31,31.38,26.17,29.68,1271.75,28600,0,17722.7575
34,Asian Paints,199506,6,1995,13.65,13.02,13.29,30.72,28.7,29.64,1270.26,13550,0,8625.685
34,Asian Paints,199507,7,1995,14.71,12,13.75,34.37,25.69,30.67,1314.06,13650,0,8780.0675
34,Asian Paints,199508,8,1995,14.47,13.33,13.54,32.29,28.29,30.2,1294.15,9050,0,6013.435
34,Asian Paints,199509,9,1995,13.75,12.81,13.22,31,27.29,29.48,1263.39,18950,0,12158.64
34,Asian Paints,199510,10,1995,13.85,13.04,13.23,30.9,29.09,29.5,1264.29,109250,0,71462.5275
34,Asian Paints,199511,11,1995,13.23,10.52,11.71,29.5,21.08,26.11,1118.94,29100,0,9629.2625
34,Asian Paints,199512,12,1995,13.75,11.71,13.46,31.04,24.54,30.02,1286.19,43750,0,13632.1725
34,Asian Paints,199601,1,1996,14.16,12.71,13.54,31.92,28.13,30.19,1293.75,42950,0,13890.44
34,Asian Paints,199602,2,1996,16.58,12.98,15,37.73,25.78,33.46,1433.92,438000,0,158642.345
34,Asian Paints,199603,3,1996,15.21,13.42,14.29,27.64,23.87,25.83,1365.83,53200,0,18490.2675
34,Asian Paints,199604,4,1996,19.79,14.21,19.54,36.5,25.57,35.58,1881.63,227350,0,96365.06
34,Asian Paints,199605,5,1996,19.63,15.88,17.05,36.47,27.92,31.05,1641.71,91050,0,38086.49
34,Asian Paints,199606,6,1996,19.67,16.67,18.21,37.01,28.28,33.16,1753.24,345750,0,153399.0025
34,Asian Paints,199607,7,1996,18.33,14.58,15.47,33.79,26.08,28.17,1489.66,313200,0,123015.7525
34,Asian Paints,199608,8,1996,15.75,14.67,15.32,30.08,26.55,27.9,1475.41,76900,0,27965.96
34,Asian Paints,199609,9,1996,16.38,13.76,13.94,31.5,24.75,25.38,1342.01,119700,0,43772.0275
34,Asian Paints,199610,10,1996,14.38,11.72,13.5,26.9,20.46,24.59,1300.29,69950,0,22234.27
34,Asian Paints,199611,11,1996,13.79,11.29,11.46,25.15,20.25,20.87,1103.7,95800,0,29431.7225
34,Asian Paints,199612,12,1996,12.5,10.33,12.03,22.85,18.3,21.9,1157.86,119350,0,33424.545
34,Asian Paints,199701,1,1997,13.06,11.33,11.67,25.29,20.15,21.24,1123.36,404350,70,119872.605
34,Asian Paints,199702,2,1997,12.25,11.25,11.92,22.5,20.12,21.7,1147.43,170750,581,47475.7
34,Asian Paints,199703,3,1997,13.83,11.59,11.64,24.39,19,19.17,1120.75,169600,1208,51529.4725
34,Asian Paints,199704,4,1997,12.83,11.52,12.61,21.5,18.53,20.77,1214.23,219600,627,65181.12
34,Asian Paints,199705,5,1997,12.71,12.17,12.5,21.11,19.31,20.59,1203.6,61700,554,18489.3275
34,Asian Paints,199706,6,1997,14.96,11.89,14.58,24.93,19.48,24.01,1403.6,413100,2212,137344.895
34,Asian Paints,199707,7,1997,15.58,13.96,15.16,26.38,22.93,24.98,1460.17,611400,4252,215972.2625
34,Asian Paints,199708,8,1997,15.92,12.21,12.68,28.32,19.28,20.88,1220.45,5187500,6948,349305.995
34,Asian Paints,199709,9,1997,14.58,12.41,12.53,25.81,20.24,20.64,1206.41,214000,1059,34991.7
34,Asian Paints,199710,10,1997,13.83,12.17,12.48,23.43,19.56,20.56,1202,337700,3198,110203.8725
34,Asian Paints,199711,11,1997,12.63,10.92,11.6,21.05,17.45,19.12,1117.34,524500,2278,93315.6525
34,Asian Paints,199712,12,1997,12.71,11.42,12.67,21,18.37,20.87,1219.65,105900,1701,66757.7475
34,Asian Paints,199801,1,1998,12.75,11.79,12.29,21.44,18.88,20.25,1183.54,75650,519,22379.8675
34,Asian Paints,199802,2,1998,12.92,11.17,12.66,21.71,18.03,20.86,1219.25,117450,367,33441.9075
34,Asian Paints,199803,3,1998,13.63,12,12.75,19.37,16.04,17.26,1227.47,257700,1796,78916.7175
34,Asian Paints,199804,4,1998,16,11.67,13.05,24.43,14.26,17.67,1256.56,335200,2855,110520.37
34,Asian Paints,199805,5,1998,13.81,11.92,12.35,19.65,15.87,16.73,1189.56,163000,1204,49361.5725
34,Asian Paints,199806,6,1998,12.5,8.29,10.18,17.46,10.55,13.78,979.73,394650,2410,94840.745
34,Asian Paints,199807,7,1998,12.58,9.79,12.47,17.2,12.96,16.88,1200.59,299550,2726,82292.76
34,Asian Paints,199808,8,1998,13.33,11.13,12.1,18.25,13.72,16.39,1165.29,230000,1854,69570.5225
34,Asian Paints,199809,9,1998,12.78,11.88,12.5,17.76,15.32,16.92,1203.4,101300,874,30040.3175
34,Asian Paints,199810,10,1998,12.71,10.83,12.29,17.54,14.1,16.64,1183.34,170000,724,47691.495
34,Asian Paints,199811,11,1998,12.63,11.88,12.42,17.34,15.8,16.81,1195.58,295250,2557,86760.1125
34,Asian Paints,199812,12,1998,13.02,11.52,11.86,18.37,15.42,16.06,1141.82,197500,1071,57875.1175
34,Asian Paints,199901,1,1999,13.5,10.67,10.96,18.6,14.11,14.84,1055.16,292650,2048,85775.505
34,Asian Paints,199902,2,1999,11.04,9.67,10.1,15.45,11.78,13.68,972.91,166180,1766,41276.1531
34,Asian Paints,199903,3,1999,11.79,10,10.21,17.01,13.02,13.96,982.94,218435,1857,55831.3565
34,Asian Paints,199904,4,1999,10.65,8.17,8.66,14.75,10.73,11.85,834.09,176004,2035,39872.9644
34,Asian Paints,199905,5,1999,10.38,8.54,9.96,14.41,11.68,13.62,958.67,212446,2004,48487.5085
34,Asian Paints,199906,6,1999,13.88,10.15,12.95,19.49,13.86,17.7,1246.53,405115,4549,120395.0291
34,Asian Paints,199907,7,1999,15.62,12.75,14.04,22.22,17.24,19.2,1351.84,674820,5009,233104.2101
34,Asian Paints,199908,8,1999,18.46,12.92,16.89,27.13,17.2,23.1,1626.26,298448,2803,112600.208
34,Asian Paints,199909,9,1999,17.71,15.63,16.9,25.36,20.54,23.11,1626.87,640946,4582,254938.6522
34,Asian Paints,199910,10,1999,17.54,15.64,16.31,24.7,21.02,22.3,1570.3,286227,3492,114109.8863
34,Asian Paints,199911,11,1999,17.5,15.42,15.97,24.5,20.53,21.84,1538,359845,3415,143311.1156
34,Asian Paints,199912,12,1999,17.04,14.63,15.05,23.83,19.43,20.58,1449.13,114746,1293,44825.7543
34,Asian Paints,200001,1,2000,22.08,15.42,19.19,33.84,20.22,26.24,1847.53,612959,0,266786.3761
34,Asian Paints,200002,2,2000,20.04,15.38,15.68,28.67,20.61,21.45,1510.12,290332,0,128597.8546
34,Asian Paints,200003,3,2000,18.71,15.17,17.63,19.82,13.77,17.57,1697.88,257583,90,104331.293
34,Asian Paints,200004,4,2000,18.63,16.13,16.96,19.08,14.82,16.9,1632.88,140158,0,58146.8148
34,Asian Paints,200005,5,2000,18.58,14.58,17.76,19.38,14.19,17.7,1709.71,221708,0,92149.5197
34,Asian Paints,200006,6,2000,18.03,16.25,16.85,18.42,15.48,16.79,1622.05,154938,0,64970.5514
34,Asian Paints,200007,7,2000,19.17,16.46,18.7,31.32,16.22,29.82,2881.17,217027,0,93876.2235
34,Asian Paints,200008,8,2000,19.78,16.17,17.31,32.28,15.41,17.25,1666.69,212738,2521,62002.8004
34,Asian Paints,200009,9,2000,17.67,14.67,14.78,18.04,14.5,14.73,1423.41,112687,2464,27387.4456
34,Asian Paints,200010,10,2000,16.67,13.6,16.57,16.71,12.3,16.51,1595.12,346920,5275,78089.1431
34,Asian Paints,200011,11,2000,17.47,14,16.89,18.12,13.34,16.83,1626.25,439945,5193,102109.4643
34,Asian Paints,200012,12,2000,19.11,16,18.44,19.73,15.15,18.38,1775.82,540533,5206,143978.6377
34,Asian Paints,200101,1,2001,19.66,16.33,17.67,21,15.32,17.61,1701.68,633891,5044,169044.4654
34,Asian Paints,200102,2,2001,19.02,16.67,17.73,19.66,15.27,17.67,1707.45,749207,5047,202079.6886
34,Asian Paints,200103,3,2001,18.47,15.41,16.36,17.67,13.16,14.91,1575.54,750629,3325,194330.0226
34,Asian Paints,200104,4,2001,18.07,15.55,17.41,16.6,13.19,15.86,1676.64,383161,2255,94553.7011
34,Asian Paints,200105,5,2001,18.67,16.27,16.9,17.32,14.74,15.39,1626.9,194762,2320,50467.5719
34,Asian Paints,200106,6,2001,17.93,16,16.67,17.61,13.99,15.19,1605.07,237867,3210,59514.31
34,Asian Paints,200107,7,2001,18,15.67,17.01,17.72,13.42,15.49,1637.81,150322,2504,37531.76
34,Asian Paints,200108,8,2001,17.67,16.4,17.63,16.12,14.03,16.06,1697.83,99826,2244,25882.6826
34,Asian Paints,200109,9,2001,18.53,16,18.1,17.81,13.67,16.49,1742.76,418057,5439,109571.1771
34,Asian Paints,200110,10,2001,18.63,16.87,17.96,17.25,14.72,16.36,1728.96,402897,2804,108546.3035
34,Asian Paints,200111,11,2001,19.47,17.75,18.23,18.46,15.95,16.6,1754.95,251416,2218,69059.9533
34,Asian Paints,200112,12,2001,19.93,16.75,18.26,19.59,14.1,16.64,1758.49,174970,1682,48475.5515
34,Asian Paints,200201,1,2002,18.73,17,17.47,17.66,15.08,15.91,1682.1,95775,2595,25922.7195
34,Asian Paints,200202,2,2002,21,17.47,20.04,19.35,15.33,18.25,1929.55,472162,4658,138946.5397
34,Asian Paints,200203,3,2002,21.99,19,21.82,18.62,14.67,18.33,2100.94,605555,3675,190808.7441
34,Asian Paints,200204,4,2002,22.86,20.01,21.61,19.64,15.71,18.15,2080.72,256179,3539,83595.8188
34,Asian Paints,200205,5,2002,23,18.67,19.64,20.65,15.12,16.5,1891.36,233086,3564,73133.0979
34,Asian Paints,200206,6,2002,21.93,18.73,21.77,18.56,14.26,18.29,2096.45,313811,2939,99796.2778
34,Asian Paints,200207,7,2002,25,20.13,21.92,21.83,15.54,18.41,2110.25,376574,7395,129515.4276
34,Asian Paints,200208,8,2002,25.27,20.67,22.68,24.04,16.55,19.06,2184.06,173864,5239,58142.417
34,Asian Paints,200209,9,2002,24.93,22.07,22.78,22.8,17.81,19.14,2193.69,214225,2666,73969.4883
34,Asian Paints,200210,10,2002,23.33,21.53,21.9,19.93,17.93,18.4,2108.32,478837,6655,162924.2478
34,Asian Paints,200211,11,2002,22.73,21.21,21.73,20.12,17.59,18.26,2092.27,120302,1767,39222.1842
