CoCode,Company Names,[Year & Month](All),[Shareholding Date](All),[Total Foreign](All),[Total Institutions](All),[Total Govt Holding](All),[Total Non Promoter Corporate Holding](All),[Total Promoters](All),[Total Public & Others](All),[Totals](All)
3272,Havells India,200512,31/12/2005,8.93,8.08,0,3.29,69.48,10.23,100
3272,Havells India,200612,31/12/2006,14.99,4.35,0,3.78,67.32,9.57,100
3272,Havells India,200712,31/12/2007,24.3,4.09,0,1.86,62.48,7.28,100
3272,Havells India,200812,31/12/2008,24.85,3.9,0,1.62,62.48,7.16,100
3272,Havells India,200912,31/12/2009,30.41,1.35,0,1.18,60.14,6.91,100
3272,Havells India,201012,31/12/2010,27.21,2.4,0,1.73,61.56,7.1,100
3272,Havells India,201112,31/12/2011,29.97,1.21,0,1.18,61.56,6.08,100
3272,Havells India,201212,31/12/2012,30.73,1.21,0,1.19,61.56,5.31,100
3272,Havells India,201312,31/12/2013,31.4,0.51,0,1.28,61.68,5.13,100
3272,Havells India,201412,31/12/2014,25.98,2.89,0,2.29,61.64,7.2,100
3272,Havells India,201512,31/12/2015,25.73,4.1,0,1.6,61.63,6.93,100
3272,Havells India,201612,31/12/2016,26.76,2.66,0,2.4,61.61,6.58,100
3272,Havells India,201712,31/12/2017,25.53,3.66,0.05,2.75,61.58,6.44,100
3392,Dabur India,199609,06/09/1996,4.19,4.88,0,79.32,0.14,11.47,100
3392,Dabur India,200009,13/09/2000,9.81,5.43,0.12,78.89,0.2,5.54,100
3392,Dabur India,200106,30/06/2001,7.37,7.26,0,0.45,78.52,6.4,100
3392,Dabur India,200206,30/06/2002,5.3,8.45,0,0.74,78.39,7.13,100
3392,Dabur India,200306,30/06/2003,2.62,9.54,0,1.05,78.34,8.45,100
3392,Dabur India,200406,30/06/2004,4.31,7.11,0,1.75,78.2,8.64,100
3392,Dabur India,200506,30/06/2005,8.81,5.2,0,1.73,76.77,7.48,100
3392,Dabur India,200606,30/06/2006,11,6.42,0,1.01,74.05,7.51,100
3392,Dabur India,200706,30/06/2007,10.82,7.16,0,0.97,73.72,7.33,100
3392,Dabur India,200806,30/06/2008,11.46,10.82,0,0.71,70.74,6.27,100
3392,Dabur India,200906,30/06/2009,10.87,11.95,0,0.97,70.58,5.64,100
3392,Dabur India,201006,30/06/2010,15.26,9.99,0,0.62,68.87,5.26,100
3392,Dabur India,201106,30/06/2011,19.22,5.84,0,0.57,68.74,5.64,100
3392,Dabur India,201206,30/06/2012,18.02,6.73,0,1.19,68.67,5.41,100
3392,Dabur India,201306,30/06/2013,20.72,3.97,0,1.5,68.64,5.18,100
3392,Dabur India,201406,30/06/2014,20.04,5.56,0,0.93,68.16,5.3,100
3392,Dabur India,201506,30/06/2015,21.48,4.62,0,0.74,68.16,5,100
3392,Dabur India,201606,30/06/2016,20.23,5.45,0,1.07,68.02,5.23,100
3392,Dabur India,201706,30/06/2017,17.99,8.18,0,1.02,68.05,4.75,100
3392,Dabur India,201806,30/06/2018,18,8.05,0,1.14,67.88,4.93,100
3392,Dabur India,200109,30/09/2001,7.47,7.21,0,0.52,78.52,6.28,100
3392,Dabur India,200209,30/09/2002,4.46,8.76,0,0.74,78.39,7.65,100
3392,Dabur India,200309,30/09/2003,3.36,8.85,0,1.4,78.34,8.05,100
3392,Dabur India,200409,30/09/2004,4.53,6.71,0,1.83,78.2,8.73,100
3392,Dabur India,200509,30/09/2005,9.76,4.69,0,1.52,76.73,7.3,100
3392,Dabur India,200609,30/09/2006,11.26,6.33,0,1.14,74.01,7.26,100
3392,Dabur India,200709,30/09/2007,11.56,6.92,0,1.18,73.71,6.63,100
3392,Dabur India,200809,30/09/2008,10.83,11.76,0,0.6,70.73,6.08,100
3392,Dabur India,200909,30/09/2009,12.53,10.96,0,0.95,69.94,5.62,100
3392,Dabur India,201009,30/09/2010,16.66,8.11,0,0.73,68.74,5.76,100
3392,Dabur India,201109,30/09/2011,19.53,5.5,0,0.61,68.7,5.65,100
3392,Dabur India,201209,30/09/2012,19.55,5.44,0,1.07,68.66,5.28,100
3392,Dabur India,201309,30/09/2013,21.03,3.96,0,1.37,68.63,5.02,100
3392,Dabur India,201409,30/09/2014,20.89,5.03,0,0.86,68.16,5.07,100
3392,Dabur India,201509,30/09/2015,21.32,4.42,0,0.99,68.08,5.19,100
3392,Dabur India,201609,30/09/2016,20.19,5.59,0,0.99,68.03,5.21,100
3392,Dabur India,201709,30/09/2017,17.66,8.79,0,0.9,68.06,4.6,100
3392,Dabur India,201809,30/09/2018,18.15,6.86,0,0,67.88,7.11,100
3392,Dabur India,200003,31/03/2000,9.16,5.9,0.28,79.2,0.17,5.3,100
3392,Dabur India,200103,31/03/2001,7.18,7.62,0,0.59,78.53,6.07,100
3392,Dabur India,200203,31/03/2002,6.61,7.75,0,0.65,78.39,6.61,100
3392,Dabur India,200303,31/03/2003,2.71,9.7,0,1.09,78.34,8.15,100
3392,Dabur India,200403,31/03/2004,4.44,8.06,0,1.4,78.21,7.9,100
3392,Dabur India,200503,31/03/2005,7.18,5.24,0,1.58,78.11,7.89,100
3392,Dabur India,200603,31/03/2006,10.41,6.26,0,1.6,74.1,7.63,100
3392,Dabur India,200703,31/03/2007,11.07,6.3,0,1.17,73.8,7.66,100
3392,Dabur India,200803,31/03/2008,13.15,9.24,0,0.7,70.81,6.1,100
3392,Dabur India,200903,31/03/2009,9.08,13.88,0,0.58,70.73,5.73,100
3392,Dabur India,201003,31/03/2010,14.76,9.99,0,1.02,68.97,5.27,100
3392,Dabur India,201103,31/03/2011,17.7,7.05,0,0.73,68.74,5.78,100
3392,Dabur India,201203,31/03/2012,18.77,6.45,0,0.67,68.7,5.42,100
3392,Dabur India,201303,31/03/2013,20.56,4.25,0,1.4,68.66,5.12,100
3392,Dabur India,201403,31/03/2014,19.54,5.64,0,1.13,68.64,5.04,100
3392,Dabur India,201503,31/03/2015,21.32,4.72,0,0.87,68.16,4.94,100
3392,Dabur India,201603,31/03/2016,19.97,5.52,0,1.16,68.11,5.24,100
3392,Dabur India,201703,31/03/2017,20.32,5.77,0,1.06,68.04,4.82,100
3392,Dabur India,201803,31/03/2018,17.52,8.55,0,1.09,68.07,4.78,100
3392,Dabur India,200112,31/12/2001,6.87,7.64,0,0.77,78.39,6.34,100
3392,Dabur India,200212,31/12/2002,4.35,8.69,0,0.8,78.34,7.82,100
3392,Dabur India,200312,31/12/2003,3.62,8.22,0,1.74,78.21,8.23,100
3392,Dabur India,200412,31/12/2004,5.47,6.45,0,1.85,78.16,8.08,100
3392,Dabur India,200512,31/12/2005,8.75,4.56,0,1.85,76.72,8.13,100
3392,Dabur India,200612,31/12/2006,10.45,7.15,0,0.97,74,7.43,100
3392,Dabur India,200712,31/12/2007,13.8,7.96,0,1.16,70.81,6.27,100
3392,Dabur India,200812,31/12/2008,8.97,13.86,0,0.5,70.73,5.95,100
3392,Dabur India,200912,31/12/2009,13.86,10.4,0,1.44,69.12,5.17,100
3392,Dabur India,201012,31/12/2010,16.84,7.82,0,0.7,68.74,5.89,100
3392,Dabur India,201112,31/12/2011,19.51,5.71,0,0.43,68.7,5.66,100
3392,Dabur India,201212,31/12/2012,19.93,5.13,0,0.98,68.66,5.31,100
3392,Dabur India,201312,31/12/2013,20.26,4.47,0,1.59,68.64,5.05,100
3392,Dabur India,201412,31/12/2014,21.23,4.82,0,0.84,68.16,4.97,100
3392,Dabur India,201512,31/12/2015,20.43,4.71,0,0,68.1,6.76,100
3392,Dabur India,201612,31/12/2016,20.19,5.59,0,1.02,68.04,5.17,100
3392,Dabur India,201712,31/12/2017,18.04,8.47,0,0.72,68.06,4.72,100
3722,Bajaj Fin.,201212,11/12/2012,11.01,10.45,0,5.37,61.99,11.19,100
3722,Bajaj Fin.,201303,02/03/2013,7.36,11.63,0,7.31,62.32,11.38,100
3722,Bajaj Fin.,201506,12/06/2015,18.72,5.96,0,6.57,57.83,10.94,100
3722,Bajaj Fin.,201709,12/09/2017,22.08,6.51,0,5.31,55.26,10.84,100
3722,Bajaj Fin.,199907,16/07/1999,0.1,0.21,0,57.84,8.62,33.25,100
3722,Bajaj Fin.,199807,24/07/1998,1.01,1.4,0,54.93,1.49,41.17,100
3722,Bajaj Fin.,201609,24/09/2016,20.08,5.03,0,5.98,57.35,11.57,100
3722,Bajaj Fin.,199707,25/07/1997,0.99,1.81,0,55.68,5.42,36.1,100
3722,Bajaj Fin.,200007,28/07/2000,0.11,0.2,0,59.19,7.23,33.26,100
3722,Bajaj Fin.,200206,30/06/2002,0.12,0.17,0,14.02,46.15,39.55,100
3722,Bajaj Fin.,200306,30/06/2003,0.2,0.17,0,14.6,46.15,38.88,100
3722,Bajaj Fin.,200406,30/06/2004,0.37,0.16,0,15.32,46.15,37.99,100
3722,Bajaj Fin.,200506,30/06/2005,2.49,1.05,0,13.15,46.15,37.16,100
3722,Bajaj Fin.,200606,30/06/2006,24.97,0.12,0,3.76,47.74,23.41,100
3722,Bajaj Fin.,200706,30/06/2007,30.88,1.02,0,2.07,50.43,15.6,100
3722,Bajaj Fin.,200806,30/06/2008,30.13,2.09,0,2.85,52.12,12.81,100
3722,Bajaj Fin.,200906,30/06/2009,25.15,4.84,0,6.73,49.11,14.17,100
3722,Bajaj Fin.,201006,30/06/2010,21.9,8.59,0,6.23,50.52,12.77,100
3722,Bajaj Fin.,201106,30/06/2011,10.39,13.04,0,6.84,56.07,13.66,100
3722,Bajaj Fin.,201206,30/06/2012,10.09,12.1,0,5.64,61.06,11.1,100
3722,Bajaj Fin.,201306,30/06/2013,9.65,9.73,0,7.1,62.07,11.46,100
3722,Bajaj Fin.,201406,30/06/2014,13.02,7.12,0,7.05,61.62,11.21,100
3722,Bajaj Fin.,201506,30/06/2015,18.97,5.78,0,6.48,57.6,11.18,100
3722,Bajaj Fin.,201606,30/06/2016,20.46,5.46,0,5.97,57.35,10.77,100
3722,Bajaj Fin.,201706,30/06/2017,19.56,5.89,0,5.61,57.94,11.01,100
3722,Bajaj Fin.,201806,30/06/2018,20.94,8.8,0,5.01,55.14,10.12,100
3722,Bajaj Fin.,200109,30/09/2001,0.11,0.17,0,13.19,46.15,40.37,100
3722,Bajaj Fin.,200209,30/09/2002,0.12,0.17,0,14.09,46.15,39.48,100
3722,Bajaj Fin.,200309,30/09/2003,0.25,0.17,0,15.52,46.15,37.92,100
3722,Bajaj Fin.,200409,30/09/2004,0.23,0.02,0,15.25,46.15,38.34,100
3722,Bajaj Fin.,200509,30/09/2005,4.28,1.36,0,12.59,46.76,35,100
3722,Bajaj Fin.,200609,30/09/2006,26.57,0.07,0,3.08,47.74,22.53,100
3722,Bajaj Fin.,200709,30/09/2007,31.07,1.08,0,1.53,52.12,14.2,100
3722,Bajaj Fin.,200809,30/09/2008,26.88,4.74,0,3.31,52.12,12.95,100
3722,Bajaj Fin.,200909,30/09/2009,25.03,5.29,0,6.56,49.11,14.01,100
3722,Bajaj Fin.,201009,30/09/2010,11.49,13,0,6.74,55.19,13.58,100
3722,Bajaj Fin.,201109,30/09/2011,10.33,12.97,0,6.99,56.07,13.65,100
3722,Bajaj Fin.,201209,30/09/2012,10.45,11.68,0,5.56,60.95,11.37,100
3722,Bajaj Fin.,201309,30/09/2013,11.09,8.06,0,7.31,62.07,11.47,100
3722,Bajaj Fin.,201409,30/09/2014,13.5,6.85,0,6.64,61.62,11.41,100
3722,Bajaj Fin.,201509,30/09/2015,18.37,6.28,0,6.85,57.6,10.91,100
3722,Bajaj Fin.,201609,30/09/2016,20.2,5.07,0,5.88,57.35,11.51,100
3722,Bajaj Fin.,201709,30/09/2017,22.07,6.95,0,4.73,55.26,10.99,100
3722,Bajaj Fin.,200103,31/03/2001,18.16,6.69,0,15.03,28.58,31.54,100
3722,Bajaj Fin.,200203,31/03/2002,0.11,0.17,0,13.52,46.15,40.05,100
3722,Bajaj Fin.,200303,31/03/2003,0.11,0.17,0,13.95,46.15,39.61,100
3722,Bajaj Fin.,200403,31/03/2004,0.36,0.16,0,14.66,46.15,38.66,100
3722,Bajaj Fin.,200503,31/03/2005,1.54,0.02,0,13.87,46.15,38.42,100
3722,Bajaj Fin.,200603,31/03/2006,23.93,1.06,0,9.83,41.51,23.67,100
3722,Bajaj Fin.,200703,31/03/2007,30.77,0.35,0,2.16,50.43,16.29,100
3722,Bajaj Fin.,200803,31/03/2008,29.88,2.06,0,2.78,52.12,13.15,100
3722,Bajaj Fin.,200903,31/03/2009,26.46,2.87,0,7.68,49.11,13.88,100
3722,Bajaj Fin.,201003,31/03/2010,23.13,7.78,0,6.47,50.52,12.11,100
3722,Bajaj Fin.,201103,31/03/2011,10.91,12.57,0,7.01,56.07,13.44,100
3722,Bajaj Fin.,201203,31/03/2012,9.5,12.01,0,5.67,61.06,11.77,100
3722,Bajaj Fin.,201303,31/03/2013,7.63,11.2,0,7.29,62.07,11.82,100
3722,Bajaj Fin.,201403,31/03/2014,12.46,7.6,0,7.24,61.62,11.08,100
3722,Bajaj Fin.,201503,31/03/2015,14.47,5.63,0,6.75,61.61,11.54,100
3722,Bajaj Fin.,201603,31/03/2016,19.16,6.13,0,6.48,57.35,10.89,100
3722,Bajaj Fin.,201703,31/03/2017,20.12,5.36,0,5.53,57.94,11.06,100
3722,Bajaj Fin.,201803,31/03/2018,20.36,8.98,0,5.01,55.14,10.52,100
3722,Bajaj Fin.,200112,31/12/2001,0.11,0.17,0,13.2,46.15,40.37,100
3722,Bajaj Fin.,200212,31/12/2002,0.12,0.17,0,14.15,46.15,39.42,100
3722,Bajaj Fin.,200312,31/12/2003,0.44,0.16,0,15.47,46.15,37.77,100
3722,Bajaj Fin.,200412,31/12/2004,0.73,0.02,0,14.16,46.15,38.93,100
3722,Bajaj Fin.,200512,31/12/2005,6.29,0.66,0,12.25,46.76,34.04,100
3722,Bajaj Fin.,200612,31/12/2006,27.97,0.06,0,2.91,47.74,21.32,100
3722,Bajaj Fin.,200712,31/12/2007,29.31,1.49,0,3.03,52.12,14.05,100
3722,Bajaj Fin.,200812,31/12/2008,26.89,4.8,0,2.23,52.12,13.96,100
3722,Bajaj Fin.,200912,31/12/2009,25.37,5.59,0,6.42,49.11,13.49,100
3722,Bajaj Fin.,201012,31/12/2010,11.48,12.94,0,6.22,55.51,13.84,100
3722,Bajaj Fin.,201112,31/12/2011,10.31,13.54,0,6.69,56.07,13.4,100
3722,Bajaj Fin.,201212,31/12/2012,6.69,12.64,0,7.14,61.99,11.54,100
3722,Bajaj Fin.,201312,31/12/2013,11.81,7.76,0,7.53,62.07,10.83,100
3722,Bajaj Fin.,201412,31/12/2014,14,6.28,0,6.7,61.61,11.41,100
3722,Bajaj Fin.,201512,31/12/2015,18.31,6.74,0,6.64,57.6,10.71,100
3722,Bajaj Fin.,201612,31/12/2016,19.26,5.45,0,6.11,58.07,11.11,100
3722,Bajaj Fin.,201712,31/12/2017,21.31,8.13,0,4.94,55.28,10.35,100
4325,Sun Pharma.Inds.,199608,10/08/1996,5.43,3.98,0,54.85,21.93,13.83,100
4325,Sun Pharma.Inds.,201504,10/04/2015,31.34,5.09,0.08,2.68,54.72,6.1,100
4325,Sun Pharma.Inds.,199707,16/07/1997,6.42,1.47,0,57.8,20.87,13.44,100
4325,Sun Pharma.Inds.,201308,16/08/2013,23.04,3.05,0.02,4.87,63.65,5.38,100
4325,Sun Pharma.Inds.,199807,24/07/1998,6.72,5.06,0,55.3,20.34,12.58,100
4325,Sun Pharma.Inds.,199912,29/12/1999,8.68,2.01,4.23,56.08,20.34,8.66,100
4325,Sun Pharma.Inds.,200106,30/06/2001,12.08,4.2,0,2.83,72.1,8.8,100
4325,Sun Pharma.Inds.,200206,30/06/2002,13.76,3.66,0,2.86,71.47,8.25,100
4325,Sun Pharma.Inds.,200306,30/06/2003,13.2,4.01,0,2.68,72.11,8,100
4325,Sun Pharma.Inds.,200406,30/06/2004,14.16,3.26,0,2.83,72.11,7.65,100
4325,Sun Pharma.Inds.,200506,30/06/2005,15.14,2.93,0,3.15,71.79,7,100
4325,Sun Pharma.Inds.,200606,30/06/2006,15.82,2.97,0,3.02,71.18,7.02,100
4325,Sun Pharma.Inds.,200706,30/06/2007,17.63,4.99,0,3.94,67.03,6.4,100
4325,Sun Pharma.Inds.,200806,30/06/2008,21.1,4.89,0,4.32,63.72,5.98,100
4325,Sun Pharma.Inds.,200906,30/06/2009,18.36,5.8,0,5.89,63.71,6.24,100
4325,Sun Pharma.Inds.,201006,30/06/2010,19.66,5.95,0,5.11,63.72,5.56,100
4325,Sun Pharma.Inds.,201106,30/06/2011,18.56,7.16,0,5.05,63.72,5.52,100
4325,Sun Pharma.Inds.,201206,30/06/2012,20.56,5.3,0.01,5.09,63.72,5.33,100
4325,Sun Pharma.Inds.,201306,30/06/2013,22.91,3.22,0.02,4.74,63.68,5.43,100
4325,Sun Pharma.Inds.,201406,30/06/2014,23.06,5.04,0.06,2.56,63.65,5.64,100
4325,Sun Pharma.Inds.,201506,30/06/2015,28.19,7.75,0,2.69,54.71,6.66,100
4325,Sun Pharma.Inds.,201606,30/06/2016,25.06,10.19,0,2.68,54.97,7.11,100
4325,Sun Pharma.Inds.,201706,30/06/2017,20.08,12.86,0,4.25,54.38,8.43,100
4325,Sun Pharma.Inds.,201806,30/06/2018,16.74,16.58,0,4.22,54.38,8.08,100
4325,Sun Pharma.Inds.,200109,30/09/2001,12.32,4.1,0,2.85,71.78,8.95,100
4325,Sun Pharma.Inds.,200209,30/09/2002,13.63,4,0,2.73,71.46,8.19,100
4325,Sun Pharma.Inds.,200309,30/09/2003,13.57,3.76,0,2.75,72.11,7.81,100
4325,Sun Pharma.Inds.,200409,30/09/2004,13.93,3.44,0,2.93,71.94,7.76,100
4325,Sun Pharma.Inds.,200509,30/09/2005,15.67,2.74,0,3.1,71.78,6.71,100
4325,Sun Pharma.Inds.,200609,30/09/2006,16.36,2.96,0,3.03,70.92,6.73,100
4325,Sun Pharma.Inds.,200709,30/09/2007,18.27,4.84,0,4.12,66.31,6.48,100
4325,Sun Pharma.Inds.,200809,30/09/2008,21.23,4.74,0,4.47,63.71,5.85,100
4325,Sun Pharma.Inds.,200909,30/09/2009,19.31,5.91,0,5.13,63.71,5.94,100
4325,Sun Pharma.Inds.,201009,30/09/2010,19.09,6.54,0,5.02,63.72,5.64,100
4325,Sun Pharma.Inds.,201109,30/09/2011,19.07,6.54,0,5.12,63.72,5.56,100
4325,Sun Pharma.Inds.,201209,30/09/2012,20.58,5.16,0.02,5.24,63.69,5.31,100
4325,Sun Pharma.Inds.,201309,30/09/2013,22.92,3.15,0.03,4.85,63.65,5.42,100
4325,Sun Pharma.Inds.,201409,30/09/2014,23.56,4.56,0.05,2.59,63.65,5.6,100
4325,Sun Pharma.Inds.,201509,30/09/2015,27.84,8.06,0,2.75,54.71,6.65,100
4325,Sun Pharma.Inds.,201609,30/09/2016,22.7,10.94,0,2.75,54.97,8.65,100
4325,Sun Pharma.Inds.,201709,30/09/2017,18.53,13.88,0,4.47,54.38,8.74,100
4325,Sun Pharma.Inds.,200103,31/03/2001,11.25,4.23,0,3.12,72.1,9.31,100
4325,Sun Pharma.Inds.,200203,31/03/2002,13.69,3.63,0,2.87,71.43,8.38,100
4325,Sun Pharma.Inds.,200303,31/03/2003,13.32,4.13,0,2.69,71.75,8.12,100
4325,Sun Pharma.Inds.,200403,31/03/2004,14.4,3.29,0,2.86,72.1,7.34,100
4325,Sun Pharma.Inds.,200503,31/03/2005,14.58,2.79,0,3.11,71.94,7.59,100
4325,Sun Pharma.Inds.,200603,31/03/2006,15.86,2.71,0,3.15,71.34,6.95,100
4325,Sun Pharma.Inds.,200703,31/03/2007,16.77,4.46,0,3.76,68.31,6.71,100
4325,Sun Pharma.Inds.,200803,31/03/2008,21.57,4.96,0,3.75,63.71,6.01,100
4325,Sun Pharma.Inds.,200903,31/03/2009,17.37,7.36,0,5.84,63.71,5.71,100
4325,Sun Pharma.Inds.,201003,31/03/2010,20.39,5.49,0,4.96,63.72,5.44,100
4325,Sun Pharma.Inds.,201103,31/03/2011,18.52,7.05,0,5.11,63.72,5.6,100
4325,Sun Pharma.Inds.,201203,31/03/2012,20.1,5.52,0,5.3,63.72,5.36,100
4325,Sun Pharma.Inds.,201303,31/03/2013,22.74,3.38,0.02,4.9,63.68,5.28,100
4325,Sun Pharma.Inds.,201403,31/03/2014,22.64,5.48,0.06,2.53,63.65,5.64,100
4325,Sun Pharma.Inds.,201503,31/03/2015,23.71,4.49,0.07,2.7,63.56,5.48,100
4325,Sun Pharma.Inds.,201603,31/03/2016,26.68,8.96,0,2.66,54.97,6.73,100
4325,Sun Pharma.Inds.,201703,31/03/2017,21.6,12.2,0,3.8,54.39,8.02,100
4325,Sun Pharma.Inds.,201803,31/03/2018,16.66,16.23,0,4.3,54.38,8.44,100
4325,Sun Pharma.Inds.,200112,31/12/2001,21.52,4.09,0,2.86,71.45,0.08,100
4325,Sun Pharma.Inds.,200212,31/12/2002,13.76,4.08,0,2.66,71.47,8.04,100
4325,Sun Pharma.Inds.,200312,31/12/2003,13.76,3.48,0,2.98,72.1,7.68,100
4325,Sun Pharma.Inds.,200412,31/12/2004,14.8,2.75,0,2.92,71.94,7.6,100
4325,Sun Pharma.Inds.,200512,31/12/2005,15.69,2.77,0,3.1,71.43,7.01,100
4325,Sun Pharma.Inds.,200612,31/12/2006,16.96,3.66,0,3.14,69.6,6.65,100
4325,Sun Pharma.Inds.,200712,31/12/2007,19.35,4.88,0,3.97,65.55,6.25,100
4325,Sun Pharma.Inds.,200812,31/12/2008,19.13,5.95,0,5.5,63.71,5.71,100
4325,Sun Pharma.Inds.,200912,31/12/2009,20.21,5.62,0,4.96,63.71,5.49,100
4325,Sun Pharma.Inds.,201012,31/12/2010,19.1,6.67,0,4.99,63.72,5.54,100
4325,Sun Pharma.Inds.,201112,31/12/2011,19.42,6.27,0,5.2,63.72,5.4,100
4325,Sun Pharma.Inds.,201212,31/12/2012,21.59,4.42,0.02,5.03,63.68,5.25,100
4325,Sun Pharma.Inds.,201312,31/12/2013,22.64,5.7,0.04,2.47,63.65,5.51,100
4325,Sun Pharma.Inds.,201412,31/12/2014,23.22,4.81,0.07,2.67,63.65,5.59,100
4325,Sun Pharma.Inds.,201512,31/12/2015,26.34,9.2,0,2.69,54.97,6.79,100
4325,Sun Pharma.Inds.,201612,31/12/2016,22.06,12.21,0,3.4,54.39,7.95,100
4325,Sun Pharma.Inds.,201712,31/12/2017,17.56,14.91,0.02,4.54,54.38,8.59,100
4666,Aurobindo Pharma,199808,18/08/1998,0.53,0.25,0,8.31,63.46,27.46,100
4666,Aurobindo Pharma,201507,22/07/2015,29.97,5.69,0,1.43,53.92,8.99,100
4666,Aurobindo Pharma,200009,28/09/2000,4.39,10.48,0,3.09,61.64,20.4,100
4666,Aurobindo Pharma,199708,29/08/1997,0.02,0.54,0,5.75,68.08,25.61,100
4666,Aurobindo Pharma,200109,29/09/2001,1.9,12.18,0,6,64.83,15.08,100
4666,Aurobindo Pharma,200106,30/06/2001,1.61,12.23,0,6.1,66.71,13.35,100
4666,Aurobindo Pharma,200206,30/06/2002,6.39,11.9,0,3.03,64.13,14.55,100
4666,Aurobindo Pharma,200306,30/06/2003,11.45,10.94,0,2.39,61.38,13.84,100
4666,Aurobindo Pharma,200406,30/06/2004,26.6,6.27,0,1.75,54.82,10.57,100
4666,Aurobindo Pharma,200506,30/06/2005,25.87,6.86,0,2.65,54.83,9.79,100
4666,Aurobindo Pharma,200606,30/06/2006,31.48,6.41,0,0.65,55.78,5.69,100
4666,Aurobindo Pharma,200706,30/06/2007,27.87,9.65,0,1.04,55.7,5.74,100
4666,Aurobindo Pharma,200806,30/06/2008,23.93,7.66,0,3.46,55.27,9.69,100
4666,Aurobindo Pharma,200906,30/06/2009,19.32,10.3,0,3.16,59,8.22,100
4666,Aurobindo Pharma,201006,30/06/2010,23.03,11.66,0,2.14,56.15,7.01,100
4666,Aurobindo Pharma,201106,30/06/2011,19.87,13.04,0,4.01,54.36,8.72,100
4666,Aurobindo Pharma,201206,30/06/2012,13.79,17.14,0,4.58,54.76,9.74,100
4666,Aurobindo Pharma,201306,30/06/2013,18.26,13.78,0,3.62,54.84,9.5,100
4666,Aurobindo Pharma,201406,30/06/2014,27.86,7.74,0,1.58,54.34,8.48,100
4666,Aurobindo Pharma,201506,30/06/2015,29.95,6.26,0,1.56,53.92,8.33,100
4666,Aurobindo Pharma,201606,30/06/2016,26.58,7.96,0,2.5,53.79,9.17,100
4666,Aurobindo Pharma,201706,30/06/2017,20.14,14.19,0,3.05,51.87,10.75,100
4666,Aurobindo Pharma,201806,30/06/2018,17.77,15.82,0,0,51.87,14.53,100
4666,Aurobindo Pharma,200109,30/09/2001,1.9,12.18,0,4.92,65.92,15.08,100
4666,Aurobindo Pharma,200209,30/09/2002,10.4,11.43,0,2.78,61.66,13.72,100
4666,Aurobindo Pharma,200309,30/09/2003,12.52,9.73,0,4.01,59.95,13.8,100
4666,Aurobindo Pharma,200409,30/09/2004,27.88,5.56,0,1.59,54.82,10.15,100
4666,Aurobindo Pharma,200509,30/09/2005,24.7,8.82,0,2.98,55.8,7.71,100
4666,Aurobindo Pharma,200609,30/09/2006,31.45,6.53,0,0.53,55.43,6.06,100
4666,Aurobindo Pharma,200709,30/09/2007,28.51,9.09,0,0.86,55.3,6.25,100
4666,Aurobindo Pharma,200809,30/09/2008,24.97,8.38,0,2.15,55.27,9.24,100
4666,Aurobindo Pharma,200909,30/09/2009,20.55,11.41,0,1.93,58.99,7.12,100
4666,Aurobindo Pharma,201009,30/09/2010,26.8,9.27,0,3.38,54.43,6.11,100
4666,Aurobindo Pharma,201109,30/09/2011,17.26,15.24,0,3.86,54.36,9.28,100
4666,Aurobindo Pharma,201209,30/09/2012,13,16.88,0,5.7,54.76,9.66,100
4666,Aurobindo Pharma,201309,30/09/2013,20.13,11.58,0,3.83,54.84,9.62,100
4666,Aurobindo Pharma,201409,30/09/2014,28.17,7.96,0,1.42,54.1,8.35,100
4666,Aurobindo Pharma,201509,30/09/2015,29.35,6.1,0,1.79,53.92,8.85,100
4666,Aurobindo Pharma,201609,30/09/2016,27,7.74,0,2.44,53.79,9.05,100
4666,Aurobindo Pharma,201709,30/09/2017,19.29,15.35,0,2.82,51.87,10.67,100
4666,Aurobindo Pharma,201809,30/09/2018,19.11,15.04,0,0,51.87,13.98,100
4666,Aurobindo Pharma,200203,31/03/2002,2.01,12.94,0,3.29,65.82,15.94,100
4666,Aurobindo Pharma,200303,31/03/2003,10.4,10.75,0,2.81,61.59,14.45,100
4666,Aurobindo Pharma,200403,31/03/2004,24.83,6.01,0,2.42,54.81,11.92,100
4666,Aurobindo Pharma,200503,31/03/2005,25.56,6.18,0,2.71,54.82,10.74,100
4666,Aurobindo Pharma,200603,31/03/2006,31.13,6.01,0,1,55.78,6.08,100
4666,Aurobindo Pharma,200703,31/03/2007,30.73,7.78,0,0.42,55.7,5.39,100
4666,Aurobindo Pharma,200803,31/03/2008,25.04,8.04,0,2.32,55.27,9.33,100
4666,Aurobindo Pharma,200903,31/03/2009,13.57,9.91,0,6.73,59.85,9.95,100
4666,Aurobindo Pharma,201003,31/03/2010,24.24,10.24,0,1.96,56.88,6.68,100
4666,Aurobindo Pharma,201103,31/03/2011,21.73,11.04,0,4.26,54.36,8.62,100
4666,Aurobindo Pharma,201203,31/03/2012,13.03,16.97,0,4.88,54.76,10.36,100
4666,Aurobindo Pharma,201303,31/03/2013,17.28,15.04,0,3.87,54.84,8.98,100
4666,Aurobindo Pharma,201403,31/03/2014,24.03,9.85,0,2.1,54.61,9.41,100
4666,Aurobindo Pharma,201503,31/03/2015,30.02,6.24,0,1.55,53.97,8.23,100
4666,Aurobindo Pharma,201603,31/03/2016,27.88,7.26,0,1.95,53.79,9.13,100
